Serial Number	Chemical 1	Chemical 2	Jaccard Similarity
102251	DED000335	DED000819	0.09090909090909091
102252	DED000335	DED000820	0.23529411764705882
102253	DED000335	DED000821	0.0
102254	DED000335	DED000822	0.09090909090909091
102255	DED000335	DED000823	0.09090909090909091
102256	DED000335	DED000824	0.1
102257	DED000335	DED000825	0.19047619047619047
102258	DED000335	DED000826	0.06666666666666667
102259	DED000335	DED000827	0.17647058823529413
102260	DED000335	DED000828	0.1
102261	DED000335	DED000829	0.0
102262	DED000335	DED000830	0.15625
102263	DED000335	DED000831	0.09090909090909091
102264	DED000335	DED000833	0.17391304347826086
102265	DED000335	DED000834	0.21052631578947367
102266	DED000335	DED000835	0.07920792079207921
102267	DED000335	DED000836	0.05263157894736842
102268	DED000335	DED000837	0.0
102269	DED000335	DED000838	0.09090909090909091
102270	DED000335	DED000840	0.15384615384615385
102271	DED000335	DED000843	0.14285714285714285
102272	DED000335	DED000844	0.07692307692307693
102273	DED000335	DED000846	0.06666666666666667
102274	DED000335	DED000847	0.11764705882352941
102275	DED000335	DED000848	0.1935483870967742
102276	DED000335	DED000849	0.06666666666666667
102277	DED000335	DED000850	0.125
102278	DED000335	DED000851	0.0
102279	DED000335	DED000853	0.03125
102280	DED000335	DED000854	0.05128205128205128
102281	DED000335	DED000855	0.17647058823529413
102282	DED000335	DED000856	0.0
102283	DED000335	DED000858	0.10344827586206896
102284	DED000335	DED000859	0.0
102285	DED000335	DED000860	0.25
102286	DED000335	DED000861	0.15625
102287	DED000335	DED000864	0.1875
102288	DED000335	DED000865	0.07692307692307693
102289	DED000335	DED000866	0.0
102290	DED000335	DED000867	0.16666666666666666
102291	DED000335	DED000868	0.09302325581395349
102292	DED000335	DED000869	0.09090909090909091
102293	DED000335	DED000874	0.23529411764705882
102294	DED000335	DED000876	0.2
102295	DED000335	DED000878	0.043478260869565216
102296	DED000335	DED000880	0.0
102297	DED000335	DED000881	0.13333333333333333
102298	DED000335	DED000884	0.13333333333333333
102299	DED000335	DED000886	0.13333333333333333
102300	DED000335	DED000892	0.08333333333333333
102301	DED000335	DED000893	0.0
102302	DED000335	DED000895	0.045454545454545456
102303	DED000335	DED000900	0.15789473684210525
102304	DED000335	DED000902	0.14285714285714285
102305	DED000335	DED000905	0.0
102306	DED000335	DED000906	0.10416666666666667
102307	DED000335	DED000907	0.0
102308	DED000335	DED000910	0.13953488372093023
102309	DED000335	DED000911	0.07142857142857142
102310	DED000335	DED000912	0.1
102311	DED000335	DED000914	0.05
102312	DED000335	DED000915	0.08433734939759036
102313	DED000335	DED000917	0.08108108108108109
102314	DED000335	DED000919	0.05263157894736842
102315	DED000335	DED000921	0.0
102316	DED000335	DED000923	0.06382978723404255
102317	DED000335	DED000925	0.08823529411764706
102318	DED000335	DED000926	0.23076923076923078
102319	DED000335	DED000927	0.10144927536231885
102320	DED000335	DED000928	0.3181818181818182
102321	DED000335	DED000929	0.045454545454545456
102322	DED000335	DED000930	0.09090909090909091
102323	DED000335	DED000931	0.25
102324	DED000335	DED000932	0.06493506493506493
102325	DED000335	DED000934	0.08163265306122448
102326	DED000335	DED000937	0.045454545454545456
102327	DED000335	DED000940	0.3684210526315789
102328	DED000335	DED000941	0.05555555555555555
102329	DED000335	DED000944	0.08695652173913043
102330	DED000335	DED000946	0.0
102331	DED000335	DED000951	0.17142857142857143
102332	DED000335	DED000961	0.0
102333	DED000335	DED000964	0.07692307692307693
102334	DED000335	DED000969	0.25806451612903225
102335	DED000335	DED000970	0.0
102336	DED000335	DED000972	0.2
102337	DED000335	DED000974	0.047619047619047616
102338	DED000335	DED000976	0.0
102339	DED000335	DED000979	0.0
102340	DED000335	DED000981	0.07407407407407407
102341	DED000335	DED000986	0.16666666666666666
102342	DED000335	DED000993	0.09090909090909091
102343	DED000335	DED000995	0.09090909090909091
102344	DED000335	DED000997	0.04504504504504504
102345	DED000335	DED001000	0.12
102346	DED000335	DED001001	0.0
102347	DED000335	DED001007	0.15384615384615385
102348	DED000335	DED001015	0.1
102349	DED000335	DED001026	0.05
102350	DED000335	DED001027	0.07142857142857142
102351	DED000335	DED001029	0.038461538461538464
102352	DED000341	DED000342	0.3333333333333333
102353	DED000341	DED000343	0.018518518518518517
102354	DED000341	DED000344	0.18333333333333332
102355	DED000341	DED000345	0.13333333333333333
102356	DED000341	DED000348	0.14666666666666667
102357	DED000341	DED000349	0.136986301369863
102358	DED000341	DED000350	0.15841584158415842
102359	DED000341	DED000352	0.21
102360	DED000341	DED000353	0.037037037037037035
102361	DED000341	DED000357	0.08771929824561403
102362	DED000341	DED000360	0.0847457627118644
102363	DED000341	DED000362	0.043478260869565216
102364	DED000341	DED000363	0.0
102365	DED000341	DED000364	0.0
102366	DED000341	DED000365	0.14035087719298245
102367	DED000341	DED000366	0.05660377358490566
102368	DED000341	DED000368	0.3469387755102041
102369	DED000341	DED000369	0.1
102370	DED000341	DED000371	0.31521739130434784
102371	DED000341	DED000374	0.015873015873015872
102372	DED000341	DED000375	0.05504587155963303
102373	DED000341	DED000376	0.03508771929824561
102374	DED000341	DED000377	0.1
102375	DED000341	DED000378	0.12280701754385964
102376	DED000341	DED000379	0.07692307692307693
102377	DED000341	DED000380	0.4
102378	DED000341	DED000381	0.3448275862068966
102379	DED000341	DED000383	0.1728395061728395
102380	DED000341	DED000384	0.1864406779661017
102381	DED000341	DED000387	0.12280701754385964
102382	DED000341	DED000388	0.10526315789473684
102383	DED000341	DED000390	0.05952380952380952
102384	DED000341	DED000392	0.1206896551724138
102385	DED000341	DED000394	0.05555555555555555
102386	DED000341	DED000395	0.4230769230769231
102387	DED000341	DED000396	0.17857142857142858
102388	DED000341	DED000399	0.05263157894736842
102389	DED000341	DED000411	0.07272727272727272
102390	DED000341	DED000416	0.11290322580645161
102391	DED000341	DED000417	0.1016949152542373
102392	DED000341	DED000429	0.08771929824561403
102393	DED000341	DED000433	0.2222222222222222
102394	DED000341	DED000436	0.0
102395	DED000341	DED000437	0.09090909090909091
102396	DED000341	DED000438	0.018867924528301886
102397	DED000341	DED000441	0.13829787234042554
102398	DED000341	DED000442	0.046875
102399	DED000341	DED000446	0.06557377049180328
102400	DED000341	DED000448	0.14285714285714285
102401	DED000341	DED000449	0.03773584905660377
102402	DED000341	DED000450	0.034482758620689655
102403	DED000341	DED000451	0.018867924528301886
102404	DED000341	DED000454	0.018867924528301886
102405	DED000341	DED000459	0.11320754716981132
102406	DED000341	DED000460	0.1016949152542373
102407	DED000341	DED000461	0.13043478260869565
102408	DED000341	DED000463	0.13333333333333333
102409	DED000341	DED000464	0.12048192771084337
102410	DED000341	DED000465	0.11956521739130435
102411	DED000341	DED000466	0.1044776119402985
102412	DED000341	DED000467	0.11320754716981132
102413	DED000341	DED000470	0.17525773195876287
102414	DED000341	DED000472	0.06779661016949153
102415	DED000341	DED000474	0.16216216216216217
102416	DED000341	DED000479	0.26785714285714285
102417	DED000341	DED000482	0.08823529411764706
102418	DED000341	DED000483	0.1076923076923077
102419	DED000341	DED000484	0.13114754098360656
102420	DED000341	DED000486	0.1
102421	DED000341	DED000490	0.07272727272727272
102422	DED000341	DED000493	0.033707865168539325
102423	DED000341	DED000496	0.07272727272727272
102424	DED000341	DED000497	0.1206896551724138
102425	DED000341	DED000499	0.03773584905660377
102426	DED000341	DED000501	0.0
102427	DED000341	DED000503	0.07407407407407407
102428	DED000341	DED000506	0.0
102429	DED000341	DED000507	0.04838709677419355
102430	DED000341	DED000510	0.06896551724137931
102431	DED000341	DED000512	0.16071428571428573
102432	DED000341	DED000513	0.16176470588235295
102433	DED000341	DED000515	0.0
102434	DED000341	DED000516	0.11764705882352941
102435	DED000341	DED000518	0.018867924528301886
102436	DED000341	DED000526	0.06779661016949153
102437	DED000341	DED000529	0.08928571428571429
102438	DED000341	DED000536	0.14705882352941177
102439	DED000341	DED000537	0.024390243902439025
102440	DED000341	DED000542	0.0847457627118644
102441	DED000341	DED000543	0.1232876712328767
102442	DED000341	DED000545	0.1
102443	DED000341	DED000547	0.0
102444	DED000341	DED000549	0.05555555555555555
102445	DED000341	DED000550	0.06976744186046512
102446	DED000341	DED000555	0.05357142857142857
102447	DED000341	DED000557	0.0425531914893617
102448	DED000341	DED000563	0.1323529411764706
102449	DED000341	DED000568	0.1981981981981982
102450	DED000341	DED000569	0.22727272727272727
102451	DED000341	DED000570	0.21311475409836064
102452	DED000341	DED000571	0.07142857142857142
102453	DED000341	DED000572	0.07042253521126761
102454	DED000341	DED000573	0.07142857142857142
102455	DED000341	DED000574	0.18461538461538463
102456	DED000341	DED000575	0.19444444444444445
102457	DED000341	DED000576	0.09523809523809523
102458	DED000341	DED000577	0.05263157894736842
102459	DED000341	DED000578	0.12307692307692308
102460	DED000341	DED000579	0.11475409836065574
102461	DED000341	DED000580	0.26666666666666666
102462	DED000341	DED000581	0.15873015873015872
102463	DED000341	DED000582	0.2
102464	DED000341	DED000583	0.18032786885245902
102465	DED000341	DED000584	0.16666666666666666
102466	DED000341	DED000585	0.13114754098360656
102467	DED000341	DED000587	0.078125
102468	DED000341	DED000588	0.2537313432835821
102469	DED000341	DED000589	0.0
102470	DED000341	DED000590	0.1839080459770115
102471	DED000341	DED000592	0.12307692307692308
102472	DED000341	DED000593	0.10714285714285714
102473	DED000341	DED000594	0.1864406779661017
102474	DED000341	DED000596	0.1111111111111111
102475	DED000341	DED000597	0.2571428571428571
102476	DED000341	DED000598	0.18333333333333332
102477	DED000341	DED000599	0.07272727272727272
102478	DED000341	DED000600	0.1044776119402985
102479	DED000341	DED000601	0.125
102480	DED000341	DED000602	0.12
102481	DED000341	DED000603	0.018867924528301886
102482	DED000341	DED000604	0.1792452830188679
102483	DED000341	DED000605	0.2903225806451613
102484	DED000341	DED000606	0.25
102485	DED000341	DED000607	0.08620689655172414
102486	DED000341	DED000608	0.10526315789473684
102487	DED000341	DED000609	0.03571428571428571
102488	DED000341	DED000611	0.12149532710280374
102489	DED000341	DED000612	0.04838709677419355
102490	DED000341	DED000613	0.125
102491	DED000341	DED000614	0.15625
102492	DED000341	DED000615	0.11
102493	DED000341	DED000616	0.1782178217821782
102494	DED000341	DED000617	0.16666666666666666
102495	DED000341	DED000618	0.09821428571428571
102496	DED000341	DED000619	0.03076923076923077
102497	DED000341	DED000620	0.21333333333333335
102498	DED000341	DED000622	0.03636363636363636
102499	DED000341	DED000623	0.12790697674418605
102500	DED000341	DED000624	0.03571428571428571
102501	DED000341	DED000625	0.05172413793103448
102502	DED000341	DED000626	0.05555555555555555
102503	DED000341	DED000627	0.23684210526315788
102504	DED000341	DED000628	0.017241379310344827
102505	DED000341	DED000631	0.016666666666666666
102506	DED000341	DED000632	0.06818181818181818
102507	DED000341	DED000633	0.13924050632911392
102508	DED000341	DED000634	0.05454545454545454
102509	DED000341	DED000636	0.03773584905660377
102510	DED000341	DED000637	0.045454545454545456
102511	DED000341	DED000638	0.017857142857142856
102512	DED000341	DED000639	0.37777777777777777
102513	DED000341	DED000641	0.2807017543859649
102514	DED000341	DED000643	0.15625
102515	DED000341	DED000645	0.17857142857142858
102516	DED000341	DED000646	0.0273972602739726
102517	DED000341	DED000647	0.03488372093023256
102518	DED000341	DED000649	0.05063291139240506
102519	DED000341	DED000650	0.12931034482758622
102520	DED000341	DED000651	0.11290322580645161
102521	DED000341	DED000652	0.1694915254237288
102522	DED000341	DED000654	0.265625
102523	DED000341	DED000655	0.12280701754385964
102524	DED000341	DED000656	0.1111111111111111
102525	DED000341	DED000657	0.16161616161616163
102526	DED000341	DED000661	0.05660377358490566
102527	DED000341	DED000662	0.14814814814814814
102528	DED000341	DED000665	0.12727272727272726
102529	DED000341	DED000666	0.13414634146341464
102530	DED000341	DED000667	0.06666666666666667
102531	DED000341	DED000668	0.05660377358490566
102532	DED000341	DED000669	0.0958904109589041
102533	DED000341	DED000670	0.0847457627118644
102534	DED000341	DED000671	0.12307692307692308
102535	DED000341	DED000672	0.1111111111111111
102536	DED000341	DED000673	0.15942028985507245
102537	DED000341	DED000674	0.19402985074626866
102538	DED000341	DED000675	0.09836065573770492
102539	DED000341	DED000681	0.05660377358490566
102540	DED000341	DED000685	0.22093023255813954
102541	DED000341	DED000687	0.0
102542	DED000341	DED000688	0.21951219512195122
102543	DED000341	DED000690	0.12949640287769784
102544	DED000341	DED000691	0.09259259259259259
102545	DED000341	DED000692	0.0
102546	DED000341	DED000694	0.07142857142857142
102547	DED000341	DED000698	0.11475409836065574
102548	DED000341	DED000699	0.14285714285714285
102549	DED000341	DED000700	0.16666666666666666
102550	DED000341	DED000701	0.034482758620689655
102551	DED000341	DED000702	0.05555555555555555
102552	DED000341	DED000703	0.0
102553	DED000341	DED000704	0.25
102554	DED000341	DED000705	0.018518518518518517
102555	DED000341	DED000707	0.08333333333333333
102556	DED000341	DED000709	0.05555555555555555
102557	DED000341	DED000711	0.16176470588235295
102558	DED000341	DED000713	0.18333333333333332
102559	DED000341	DED000714	0.07407407407407407
102560	DED000341	DED000715	0.056338028169014086
102561	DED000341	DED000716	0.1076923076923077
102562	DED000341	DED000717	0.06349206349206349
102563	DED000341	DED000718	0.07692307692307693
102564	DED000341	DED000719	0.037037037037037035
102565	DED000341	DED000722	0.043478260869565216
102566	DED000341	DED000723	0.16417910447761194
102567	DED000341	DED000725	0.16842105263157894
102568	DED000341	DED000728	0.06349206349206349
102569	DED000341	DED000729	0.01818181818181818
102570	DED000341	DED000731	0.23958333333333334
102571	DED000341	DED000733	0.13793103448275862
102572	DED000341	DED000736	0.2441860465116279
102573	DED000341	DED000738	0.18840579710144928
102574	DED000341	DED000739	0.078125
102575	DED000341	DED000741	0.36363636363636365
102576	DED000341	DED000742	0.06315789473684211
102577	DED000341	DED000744	0.046511627906976744
102578	DED000341	DED000747	0.16071428571428573
102579	DED000341	DED000748	0.0963855421686747
102580	DED000341	DED000750	0.06666666666666667
102581	DED000341	DED000751	0.08928571428571429
102582	DED000341	DED000754	0.05172413793103448
102583	DED000341	DED000758	0.018867924528301886
102584	DED000341	DED000763	0.13333333333333333
102585	DED000341	DED000766	0.017241379310344827
102586	DED000341	DED000768	0.037037037037037035
102587	DED000341	DED000771	0.14035087719298245
102588	DED000341	DED000772	0.018518518518518517
102589	DED000341	DED000774	0.14173228346456693
102590	DED000341	DED000776	0.36363636363636365
102591	DED000341	DED000780	0.06153846153846154
102592	DED000341	DED000785	0.13513513513513514
102593	DED000341	DED000794	0.06060606060606061
102594	DED000341	DED000795	0.0
102595	DED000341	DED000796	0.05454545454545454
102596	DED000341	DED000799	0.046875
102597	DED000341	DED000800	0.1206896551724138
102598	DED000341	DED000803	0.018518518518518517
102599	DED000341	DED000804	0.03571428571428571
102600	DED000341	DED000805	0.16129032258064516
102601	DED000341	DED000806	0.09090909090909091
102602	DED000341	DED000807	0.11666666666666667
102603	DED000341	DED000808	0.018518518518518517
102604	DED000341	DED000809	0.12280701754385964
102605	DED000341	DED000810	0.13924050632911392
102606	DED000341	DED000812	0.05660377358490566
102607	DED000341	DED000813	0.018518518518518517
102608	DED000341	DED000815	0.018867924528301886
